Cueanexo,id_localidad,Total de hogares,Hogares con población de 3 a 17,Poblacion de 3 a 17
20073500,2115001,"0,085408","0,049659","0,054075"
20073600,2108001,"0,217045","0,219477","0,23539"
20073601,2109001,"0,217045","0,219477","0,23539"
20073700,2109001,"0,217045","0,219477","0,23539"
20073701,2109001,"0,154528","0,152577","0,162611"
20073702,2109001,"0,120687","0,097222","0,104116"
20073703,2109001,"0,120687","0,097222","0,104116"
20073800,2109001,"0,09034","0,052254","0,056385"
20073900,2114001,"0,081367","0,041268","0,036669"
20073901,2114001,"0,081367","0,041268","0,036669"
20074000,2114001,"0,074903","0,055016","0,055768"
20074100,2103001,"0,108686","0,091146","0,09255"
20074300,2114001,"0,0816","0,043421","0,040402"
20074400,2102001,"0,100625","0,061817","0,060913"
20074500,2110001,"0,114401","0,090517","0,097846"
20074600,2110001,"0,106284","0,062944","0,065681"
20074700,2102001,"0,086709","0,044767","0,039961"
20074800,2101001,"0,110826","0,099662","0,112082"
20074900,2101001,"0,110826","0,099662","0,112082"
20075100,2110001,"0,101672","0,061849","0,065703"
20075300,2106001,"0,109549","0,0621","0,064419"
20075500,2106001,"0,109549","0,0621","0,064419"
20075600,2106001,"0,098954","0,050193","0,04904"
20075700,2112001,"0,079369","0,051973","0,056954"
20075800,2115001,"0,087377","0,04798","0,050113"
20076000,2109001,"0,113","0,082828","0,089978"
20076100,2110001,"0,096575","0,057128","0,064381"
20076200,2109001,"0,113","0,082828","0,089978"
20076300,2109001,"0,107661","0,073805","0,077591"
20076500,2106001,"0,094434","0,03879","0,040506"
20076600,2105001,"0,095321","0,061372","0,063398"
20076700,2106001,"0,08323","0,040134","0,039569"
20076701,2106001,"0,08323","0,040134","0,039569"
20076800,2101001,"0,161426","0,157301","0,176317"
20076900,2101001,"0,161426","0,157301","0,176317"
20077200,2104001,"0,103162","0,088431","0,103008"
20077400,2110001,"0,114401","0,090517","0,097846"
20077500,2110001,"0,099033","0,06032","0,062621"
20077600,2110001,"0,105516","0,068362","0,072573"
20077800,2110001,"0,101166","0,055193","0,057762"
20077900,2110001,"0,114401","0,090517","0,097846"
20078000,2109001,"0,109624","0,084446","0,089076"
20078100,2110001,"0,121552","0,102815","0,107191"
20078300,2112001,"0,077847","0,045223","0,046471"
20078400,2112001,"0,077847","0,045223","0,046471"
20078500,2112001,"0,077847","0,045223","0,046471"
20078600,2107001,"0,099802","0,058438","0,062946"
20078900,2101001,"0,115549","0,12273","0,126975"
20079000,2101001,"0,092032","0,045478","0,0428"
20079100,2101001,"0,147849","0,25625","0,253178"
20079400,2101001,"0,110111","0,103495","0,103542"
20079500,2101001,"0,111121","0,127258","0,149915"
20079700,2110001,"0,114401","0,090517","0,097846"
20079900,2113001,"0,085112","0,050363","0,050433"
20080000,2114001,"0,101063","0,061923","0,054825"
20080001,2113001,"0,078317","0,03716","0,036958"
20080002,2114001,"0,078165","0,055862","0,052842"
20080300,2114001,"0,081367","0,041268","0,036669"
20080500,2113001,"0,095945","0,069413","0,070457"
20080800,2114001,"0,087898","0,037567","0,039189"
20080900,2114001,"0,081367","0,041268","0,036669"
20081000,2114001,"0,090955","0,054206","0,051129"
20081100,2114001,"0,081367","0,041268","0,036669"
20081300,2114001,"0,101063","0,061923","0,054825"
20081400,2114001,"0,084119","0,060208","0,060744"
20081600,2103001,"0,118998","0,112303","0,123956"
20081800,2103001,"0,120258","0,104644","0,112434"
20082000,2107001,"0,093415","0,050193","0,051323"
20082200,2112001,"0,094589","0,05741","0,059335"
20082300,2112001,"0,094589","0,05741","0,059335"
20082400,2112001,"0,092391","0,057402","0,059251"
20082500,2112001,"0,094589","0,05741","0,059335"
20082600,2112001,"0,092391","0,057402","0,059251"
20082800,2106001,"0,098388","0,076659","0,074871"
20082900,2107001,"0,123856","0,101631","0,107724"
20083000,2107001,"0,123856","0,101631","0,107724"
20083100,2107001,"0,108717","0,075684","0,074822"
20083200,2107001,"0,096732","0,060081","0,061132"
20083300,2107001,"0,096732","0,060081","0,061132"
20083400,2107001,"0,108717","0,075684","0,074822"
20083500,2114001,"0,079718","0,043632","0,03996"
20083800,2104001,"0,134666","0,137623","0,153309"
20083900,2103001,"0,112882","0,097663","0,105131"
20084000,2103001,"0,120258","0,104644","0,112434"
20084300,2104001,"0,136157","0,136512","0,14931"
20084500,2112001,"0,079866","0,046167","0,047139"
20084600,2107001,"0,093044","0,053728","0,058438"
20084800,2107001,"0,093044","0,053728","0,058438"
20084801,2111001,"0,111929","0,073491","0,075091"
20084802,2111001,"0,092189","0,0619","0,063927"
20084804,2107001,"0,093044","0,053728","0,058438"
20084900,2111001,"0,111929","0,073491","0,075091"
20085000,2111001,"0,111929","0,073491","0,075091"
20085200,2105001,"0,09212","0,048611","0,049204"
20085400,2105001,"0,09212","0,048611","0,049204"
20085500,2105001,"0,09212","0,048611","0,049204"
20085600,2111001,"0,080901","0,039647","0,036959"
20085900,2111001,"0,099949","0,057364","0,060876"
20086000,2111001,"0,090548","0,039333","0,036868"
20086200,2111001,"0,08078","0,033664","0,036524"
20086400,2103001,"0,118998","0,112303","0,123956"
20086500,2103001,"0,118504","0,103876","0,111612"
20086600,2103001,"0,115581","0,097062","0,107408"
20086700,2101001,"0,106876","0,110941","0,117579"
20086800,2102001,"0,093717","0,061815","0,064893"
20086801,2102001,"0,093717","0,061815","0,064893"
20086900,2101001,"0,106876","0,110941","0,117579"
20087000,2101001,"0,115549","0,12273","0,126975"
20087100,2106001,"0,094434","0,03879","0,040506"
20087200,2106001,"0,094434","0,03879","0,040506"
20087201,2106001,"0,084574","0,046978","0,050029"
20087202,2105001,"0,09212","0,048611","0,049204"
20087300,2106001,"0,08323","0,040134","0,039569"
20087400,2115001,"0,097425","0,049921","0,05366"
20087500,2108001,"0,135619","0,120998","0,133624"
20087600,2106001,"0,080261","0,047764","0,050822"
20087700,2106001,"0,080261","0,047764","0,050822"
20087800,2111001,"0,111929","0,073491","0,075091"
20087900,2105001,"0,088829","0,064081","0,067765"
20087903,2106001,"0,105108","0,078031","0,079916"
20088000,2106001,"0,105108","0,078031","0,079916"
20088100,2115001,"0,087321","0,058233","0,057752"
20088200,2106001,"0,080261","0,047764","0,050822"
20088300,2106001,"0,094434","0,03879","0,040506"
20088400,2107001,"0,093415","0,050193","0,051323"
20088500,2106001,"0,082733","0,042877","0,042292"
20088600,2106001,"0,084574","0,046978","0,050029"
20088700,2115001,"0,095307","0,064774","0,067695"
20088800,2103001,"0,112882","0,097663","0,105131"
20088900,2105001,"0,104016","0,067941","0,071811"
20089000,2103001,"0,112882","0,097663","0,105131"
20089100,2110001,"0,103486","0,067328","0,070219"
20089200,2111001,"0,093393","0,048924","0,051919"
20089300,2111001,"0,093393","0,048924","0,051919"
20089400,2110001,"0,101672","0,061849","0,065703"
20089500,2111001,"0,090213","0,03995","0,04051"
20089501,2111001,"0,090213","0,03995","0,04051"
20089502,2111001,"0,090213","0,03995","0,04051"
20089600,2112001,"0,08876","0,052982","0,057673"
20089700,2112001,"0,099545","0,054938","0,054018"
20089800,2111001,"0,08078","0,033664","0,036524"
20089900,2111001,"0,090548","0,039333","0,036868"
20089901,2111001,"0,090548","0,039333","0,036868"
20090100,2105001,"0,09212","0,048611","0,049204"
20090200,2105001,"0,098209","0,06655","0,07449"
20090300,2111001,"0,101666","0,044915","0,04578"
20090400,2111001,"0,101666","0,044915","0,04578"
20090600,2107001,"0,091156","0,048571","0,048673"
20090700,2107001,"0,119149","0,096526","0,106675"
20090900,2107001,"0,093415","0,050193","0,051323"
20091000,2106001,"0,09767","0,063712","0,066781"
20091100,2109001,"0,109776","0,076381","0,085039"
20091200,2114001,"0,090184","0,071045","0,070312"
20091400,2102001,"0,09373","0,070091","0,070855"
20091600,2114001,"0,077869","0,055365","0,057794"
20091800,2114001,"0,077929","0,047098","0,049682"
20092000,2102001,"0,093717","0,061815","0,064893"
20092100,2102001,"0,093717","0,061815","0,064893"
20092200,2102001,"0,100625","0,061817","0,060913"
20092201,2102001,"0,100625","0,061817","0,060913"
20092202,2102001,"0,100625","0,061817","0,060913"
20092500,2106001,"0,086016","0,041902","0,04302"
20092501,2106001,"0,086016","0,041902","0,04302"
20092600,2114001,"0,076031","0,040246","0,038863"
20092700,2109001,"0,120687","0,097222","0,104116"
20092800,2109001,"0,120687","0,097222","0,104116"
20092900,2109001,"0,09034","0,052254","0,056385"
20093000,2109001,"0,096884","0,065247","0,071144"
20093001,2109001,"0,096884","0,065247","0,071144"
20093100,2109001,"0,09034","0,052254","0,056385"
20093101,2109001,"0,107661","0,073805","0,077591"
20093102,2109001,"0,09034","0,052254","0,056385"
20093103,2110001,"0,092259","0,049799","0,053548"
20093105,2109001,"0,09034","0,052254","0,056385"
20093200,2109001,"0,099377","0,057503","0,063986"
20093300,2110001,"0,092259","0,049799","0,053548"
20093400,2109001,"0,096884","0,065247","0,071144"
20093500,2109001,"0,099377","0,057503","0,063986"
20093600,2111001,"0,104825","0,076711","0,083682"
20093800,2109001,"0,09034","0,052254","0,056385"
20093900,2111001,"0,090548","0,039333","0,036868"
20094000,2105001,"0,10533","0,07954","0,085458"
20094100,2109001,"0,129198","0,107933","0,120181"
20094200,2109001,"0,121428","0,087758","0,094742"
20094300,2109001,"0,129198","0,107933","0,120181"
20094301,2108001,"0,133371","0,117967","0,134846"
20094302,2109001,"0,129198","0,107933","0,120181"
20094400,2109001,"0,104474","0,06892","0,075306"
20094500,2109001,"0,096884","0,065247","0,071144"
20094700,2109001,"0,104474","0,06892","0,075306"
20094800,2109001,"0,104474","0,06892","0,075306"
20094900,2114001,"0,077756","0,041899","0,040736"
20095000,2114001,"0,076103","0,054801","0,053942"
20095100,2114001,"0,077121","0,060019","0,061974"
20095300,2113001,"0,082894","0,047721","0,04706"
20095400,2114001,"0,072948","0,060838","0,062302"
20095401,2115001,"0,084684","0,075983","0,087757"
20095402,2115001,"0,085408","0,049659","0,054075"
20095500,2103001,"0,114827","0,094304","0,100551"
20095600,2103001,"0,114827","0,094304","0,100551"
20095700,2102001,"0,089945","0,055163","0,055751"
20095800,2103001,"0,114827","0,094304","0,100551"
20095900,2107001,"0,12119","0,095411","0,103102"
20096000,2110001,"0,111725","0,069611","0,075013"
20096100,2110001,"0,111725","0,069611","0,075013"
20096200,2111001,"0,121992","0,110413","0,119797"
20096600,2111001,"0,092451","0,041225","0,040113"
20096700,2111001,"0,092344","0,05056","0,053425"
20096701,2111001,"0,092344","0,05056","0,053425"
20096800,2111001,"0,092451","0,041225","0,040113"
20096900,2115001,"0,092395","0,04915","0,046742"
20097000,2111001,"0,092451","0,041225","0,040113"
20097100,2111001,"0,092451","0,041225","0,040113"
20097200,2105001,"0,089774","0,049154","0,051197"
20097300,2105001,"0,101921","0,062977","0,066787"
20097400,2105001,"0,101921","0,062977","0,066787"
20097500,2105001,"0,086954","0,065608","0,070477"
20097501,2105001,"0,102503","0,073398","0,07267"
20097600,2114001,"0,101063","0,061923","0,054825"
20097700,2113001,"0,077756","0,041899","0,040736"
20097701,2114001,"0,077756","0,041899","0,040736"
20097800,2114001,"0,101063","0,061923","0,054825"
20097900,2114001,"0,105903","0,128472","0,177734"
20098200,2114001,"0,078165","0,055862","0,052842"
20098300,2111001,"0,104825","0,076711","0,083682"
20098400,2112001,"0,101496","0,059818","0,063329"
20098500,2112001,"0,077847","0,045223","0,046471"
20098600,2112001,"0,077847","0,045223","0,046471"
20098700,2112001,"0,092391","0,057402","0,059251"
20098800,2112001,"0,092391","0,057402","0,059251"
20098900,2112001,"0,078461","0,041499","0,041109"
20099000,2112001,"0,079369","0,051973","0,056954"
20099100,2115001,"0,097425","0,049921","0,05366"
20099200,2112001,"0,099545","0,054938","0,054018"
20099400,2112001,"0,08039","0,039214","0,036352"
20099600,2112001,"0,079369","0,051973","0,056954"
20099700,2105001,"0,092013","0,055196","0,05493"
20099800,2105001,"0,092013","0,055196","0,05493"
20099900,2113001,"0,085112","0,050363","0,050433"
20100000,2114001,"0,105903","0,128472","0,177734"
20100100,2114001,"0,105903","0,128472","0,177734"
20100400,2111001,"0,100691","0,074874","0,083777"
20100500,2111001,"0,092189","0,0619","0,063927"
20100700,2107001,"0,12119","0,095411","0,103102"
20100800,2111001,"0,094465","0,05728","0,055302"
20100900,2115001,"0,084684","0,075983","0,087757"
20101000,2115001,"0,079","0,059011","0,059099"
20101100,2115001,"0,079","0,059011","0,059099"
20101300,2112001,"0,079369","0,051973","0,056954"
20101400,2112001,"0,08645","0,050481","0,053675"
20101700,2114001,"0,0816","0,043421","0,040402"
20101900,2113001,"0,075381","0,047273","0,047449"
20102100,2114001,"0,078097","0,040235","0,039422"
20102400,2112001,"0,097573","0,074517","0,079076"
20102500,2112001,"0,097573","0,074517","0,079076"
20102600,2106001,"0,084574","0,046978","0,050029"
20102700,2106001,"0,074023","0,031653","0,033678"
20102900,2107001,"0,093415","0,050193","0,051323"
20103000,2111001,"0,083797","0,04569","0,047063"
20103600,2114001,"0,072948","0,060838","0,062302"
20103800,2115001,"0,079326","0,071205","0,08122"
20104000,2114001,"0,076103","0,054801","0,053942"
20104100,2114001,"0,072948","0,060838","0,062302"
20104400,2115001,"0,079","0,059011","0,059099"
20104600,2112001,"0,092391","0,057402","0,059251"
20104700,2112001,"0,094589","0,05741","0,059335"
20104900,2112001,"0,092391","0,057402","0,059251"
20105000,2112001,"0,094589","0,05741","0,059335"
20105001,2112001,"0,08645","0,050481","0,053675"
20105002,2112001,"0,092391","0,057402","0,059251"
20105100,2114001,"0,076031","0,040246","0,038863"
20105200,2114001,"0,077756","0,041899","0,040736"
20105300,2113001,"0,082894","0,047721","0,04706"
20105400,2102001,"0,095599","0,048018","0,043377"
20105700,2108001,"0,195353","0,200572","0,220516"
20105800,2108001,"0,135619","0,120998","0,133624"
20105802,2108001,"0,135619","0,120998","0,133624"
20105803,2108001,"0,135619","0,120998","0,133624"
20105900,2108001,"0,181687","0,166019","0,178208"
20106200,2108001,"0,16459","0,158186","0,172797"
20106800,2113001,"0,083825","0,046171","0,045337"
20107000,2113001,"0,083825","0,046171","0,045337"
20107400,2110001,"0,095002","0,055062","0,055319"
20107800,2107001,"0,112486","0,070342","0,079145"
20107900,2107001,"0,110343","0,074228","0,074118"
20108000,2113001,"0,082894","0,047721","0,04706"
20108100,2113001,"0,085112","0,050363","0,050433"
20108200,2114001,"0,072948","0,060838","0,062302"
20108500,2108001,"0,25034","0,26223","0,281581"
20108600,2108001,"0,145811","0,121945","0,130527"
20108700,2108001,"0,122571","0,099681","0,116445"
20108800,2108001,"0,12548","0,09771","0,102268"
20109000,2108001,"0,145811","0,121945","0,130527"
20109100,2108001,"0,122571","0,099681","0,116445"
20109200,2108001,"0,143597","0,112561","0,121513"
20109300,2108001,"0,145811","0,121945","0,130527"
20109400,2108001,"0,127005","0,096724","0,103534"
20109500,2108001,"0,143597","0,112561","0,121513"
20109600,2101001,"0,115549","0,12273","0,126975"
20110200,2106001,"0,098344","0,073925","0,07481"
20110300,2106001,"0,098344","0,073925","0,07481"
20110400,2103001,"0,107257","0,087534","0,092851"
20111100,2108001,"0,195353","0,200572","0,220516"
20111600,2106001,"0,080261","0,047764","0,050822"
20112100,2101001,"0,108879","0,128409","0,14535"
20112200,2101001,"0,115549","0,12273","0,126975"
20112400,2108001,"0,127005","0,096724","0,103534"
20112500,2108001,"0,145811","0,121945","0,130527"
20112600,2108001,"0,143597","0,112561","0,121513"
20112800,2108001,"0,123435","0,096823","0,105903"
20113200,2101001,"0,108113","0,080224","0,071481"
20113300,2101001,"0,108113","0,080224","0,071481"
20113400,2101001,"0,097825","0,06506","0,069097"
20113600,2101001,"0,097825","0,06506","0,069097"
20113700,2108001,"0,145811","0,121945","0,130527"
20113800,2109001,"0,093044","0,053728","0,058438"
20113900,2105001,"0,088829","0,064081","0,067765"
20114000,2115001,"0,089286","0,060796","0,063343"
20114600,2101001,"0,127076","0,123637","0,131461"
20114800,2103001,"0,110153","0,096426","0,107735"
20114900,2103001,"0,118412","0,09742","0,111754"
20115100,2101001,"0,117799","0,107658","0,118415"
20115200,2101001,"0,115549","0,12273","0,126975"
20115300,2103001,"0,11386","0,10039","0,109551"
20115500,2101001,"0,228516","0,232421","0,251012"
20115800,2102001,"0,094427","0,042259","0,036924"
20116000,2102001,"0,104875","0,058451","0,054659"
20116100,2102001,"0,092614","0,051091","0,043485"
20116200,2103001,"0,106707","0,100133","0,105622"
20116500,2102001,"0,100625","0,061817","0,060913"
20116600,2102001,"0,100625","0,061817","0,060913"
20116700,2109001,"0,109776","0,076381","0,085039"
20116800,2109001,"0,109776","0,076381","0,085039"
20116900,2109001,"0,109776","0,076381","0,085039"
20117000,2109001,"0,109776","0,076381","0,085039"
20117100,2108001,"0,16459","0,158186","0,172797"
20117200,2109001,"0,137906","0,107481","0,114051"
20117300,2105001,"0,110752","0,106705","0,1121"
20117301,2106001,"0,08323","0,040134","0,039569"
20117302,2114001,"0,092934","0,0625","0,060721"
20117303,2103001,"0,11108","0,102129","0,11642"
20117304,2115001,"0,084389","0,055068","0,053189"
20117305,2101001,"0,115549","0,12273","0,126975"
20117400,2101001,"0,117799","0,107658","0,118415"
20117500,2101001,"0,102637","0,096892","0,103727"
20117600,2101001,"0,102637","0,096892","0,103727"
20117700,2103001,"0,112284","0,090955","0,097351"
20117800,2104001,"0,134666","0,137623","0,153309"
20118100,2104001,"0,249105","0,258676","0,27494"
20118200,2104001,"0,134666","0,137623","0,153309"
20118500,2112001,"0,096954","0,054127","0,054199"
20118600,2112001,"0,08876","0,052982","0,057673"
20118700,2110001,"0,106284","0,062944","0,065681"
20118800,2110001,"0,101123","0,063532","0,066138"
20118900,2110001,"0,101123","0,063532","0,066138"
20119000,2107001,"0,096732","0,060081","0,061132"
20119100,2107001,"0,1393","0,118879","0,129698"
20119200,2107001,"0,1393","0,118879","0,129698"
